8, 1, 625000, 1, 0.0718534, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
8, 1, 625000, 1, 0.0783075, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
8, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 18, 1, 185185, 2, 0.149893, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
8, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 18, 1, 185185, 2, 0.150886, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
8, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 18, 1, 185185, 2, 0.168441, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
8, 1, 40000, 4, 0.243534, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
8, 1, 40000, 4, 0.245782, 1, '-Ofast -march=armv8.2-a+sve -mcpu=a64fx -msve-vector-bits=256', 48
